timeDate,BTC,ETH,XRP,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,DASH,XMR,XEM,BNB,VEN,ETC,QTUM,ONT,OMG,ZEC,BCN,ICX,LSK,ZIL,AE,DCR,BTG,ZRX,BTM,SC,STEEM,XVG,BTS,MKR,RHOC,WAVES,BCD,DOGE,REP,GNT,WAN,STRAT,DGB,BTCP,PPT,WTC,SNT,AION,HSR,NAS,HT,IOST,DGD,GXS,KCS,LRC,BNT,SALT,MCO
2018-05-16,8368.83,707.05,0.714081,12.77,139.27,0.334677,0.256375,1.9,0.071954,61.85,412.6,199.21,0.326662,12.26,4.58,17.76,16.57,7.34,13.17,366.85,0.010174,3.84,10.28,0.141347,3.95,92.54,60.35,1.37,0.653183,0.019497,2.85,0.05608,0.249401,899.51,1.59,6.15,3.98,0.004385,50.41,0.555121,6.22,6.29,0.037247,23.11,15.38,12.16,0.117029,2.63,9.26,7.69,4.27,0.053107,187.87,3.58,3.66,0.655667,4.64,2.93,9.85
2018-05-17,8094.32,672.66,0.66731,12.43,132.77,0.313497,0.243664,1.73,0.067437,57.82,387.41,192.99,0.30394,12.46,4.1,17.04,15.54,6.79,12.41,315.94,0.009059,3.56,10.21,0.136084,3.79,93.6,53.27,1.25,0.616358,0.018904,2.76,0.051586,0.243817,868.32,1.55,5.77,3.67,0.004188,56.8,0.517768,5.77,5.68,0.03356,22.74,15.07,11.42,0.11314,2.46,8.89,7.03,4.72,0.049956,199.47,3.57,3.6,0.651298,4.42,2.67,8.98
2018-05-18,8250.97,694.37,0.680294,13.0,136.06,0.319488,0.245544,1.76,0.069387,59.68,395.89,204.05,0.312504,15.14,4.41,18.0,16.07,6.93,12.52,358.81,0.009194,3.63,10.5,0.138597,3.81,104.9,54.21,1.31,0.634593,0.018875,3.01,0.053546,0.254245,907.4,1.51,6.04,3.7,0.004017,55.63,0.520917,6.1,5.84,0.036395,22.1,18.04,12.03,0.114732,2.57,9.1,7.24,5.13,0.050017,197.49,3.61,4.01,0.64178,4.66,2.77,9.11
2018-05-19,8247.18,696.53,0.676713,13.17,135.32,0.317234,0.243271,1.75,0.069144,59.17,386.53,197.57,0.307566,14.25,4.31,17.7,16.07,7.23,12.51,345.19,0.008843,3.53,10.57,0.143588,3.85,107.65,53.13,1.46,0.620802,0.019235,3.06,0.053115,0.258748,893.81,1.46,5.9,3.95,0.004286,53.83,0.517208,5.93,5.76,0.037583,22.56,18.11,11.71,0.114427,2.51,9.02,7.3,4.79,0.049324,195.69,3.51,3.85,0.630295,4.69,2.8,9.0
2018-05-20,8513.25,715.37,0.700244,14.01,139.7,0.33281,0.256136,1.83,0.077269,63.51,402.08,203.45,0.321398,14.12,4.49,18.16,16.8,7.94,13.02,352.19,0.00945,3.64,11.31,0.149186,4.0,111.22,55.91,1.46,0.736573,0.020108,3.09,0.0566,0.265549,922.77,1.65,6.07,4.2,0.004423,54.3,0.532384,6.23,5.89,0.041128,22.75,17.61,12.42,0.117948,2.58,9.36,7.63,4.54,0.053618,193.42,3.53,3.94,0.668597,4.81,2.9,9.2
2018-05-21,8418.99,699.22,0.681587,13.51,134.51,0.318115,0.24884,1.72,0.082378,62.46,384.79,198.74,0.311285,14.72,4.45,17.68,16.32,7.66,12.57,329.47,0.008947,3.48,10.91,0.143121,3.84,116.8,53.87,1.34,0.724989,0.019821,2.99,0.053976,0.252531,904.69,1.49,5.78,3.97,0.004271,51.8,0.531322,5.84,5.76,0.040956,21.41,16.35,12.69,0.115749,2.48,9.1,7.25,4.37,0.050218,191.07,3.49,3.89,0.636021,4.68,2.75,8.89
2018-05-22,8041.78,647.74,0.645567,12.27,128.68,0.301084,0.224408,1.63,0.074829,57.38,360.38,176.27,0.287475,13.93,3.97,16.47,15.16,6.91,11.53,314.88,0.00794,3.07,9.85,0.137059,3.58,109.88,50.64,1.16,0.647381,0.018173,2.93,0.047009,0.224668,859.02,1.28,5.24,3.46,0.003851,45.7,0.510563,4.97,5.79,0.037899,19.66,14.76,11.08,0.106293,2.19,8.41,6.32,4.05,0.0436,169.63,3.37,3.48,0.570493,4.26,2.37,8.27
2018-05-23,7557.82,583.59,0.599594,10.88,119.31,0.280355,0.202873,1.47,0.069848,52.47,340.67,171.54,0.261433,12.63,3.53,14.95,13.47,6.36,10.65,288.73,0.006928,2.69,9.19,0.119712,3.02,103.52,45.38,1.34,0.584433,0.016555,3.0,0.040812,0.193336,760.67,1.17,4.53,3.0,0.003591,42.4,0.47352,4.46,5.41,0.035024,18.45,13.33,10.17,0.09525,2.11,6.87,5.9,3.59,0.036516,148.98,2.98,3.15,0.495103,3.81,2.11,7.39
2018-05-24,7587.34,601.75,0.631997,12.75,122.61,0.291338,0.208989,1.53,0.073095,54.76,343.71,171.49,0.271747,13.0,3.77,15.71,14.0,6.82,11.15,294.98,0.007081,2.82,9.35,0.125544,3.28,103.18,47.05,1.36,0.631316,0.016595,2.98,0.043863,0.20613,781.23,1.21,4.76,3.17,0.003499,42.03,0.478798,4.82,5.33,0.035588,26.22,14.41,11.04,0.098278,2.24,7.43,6.35,3.92,0.040406,150.27,3.13,3.21,0.516759,3.97,2.2,7.59
2018-05-25,7480.14,586.73,0.611001,12.29,119.44,0.288069,0.200655,1.49,0.071279,53.03,339.71,164.72,0.263889,13.01,3.6,15.19,13.34,6.57,10.72,286.23,0.006782,2.67,8.97,0.122172,3.19,101.47,45.23,1.28,0.621024,0.016141,2.72,0.041349,0.192549,780.38,1.25,4.47,3.3,0.003514,39.87,0.472034,4.61,4.91,0.034299,25.17,13.75,10.79,0.094667,2.1,7.07,6.16,3.8,0.039362,146.29,2.88,3.11,0.495347,3.87,2.14,7.08
2018-05-26,7355.88,587.28,0.612708,12.35,118.28,0.284695,0.196567,1.48,0.073162,52.26,321.79,164.55,0.259076,12.76,3.54,15.25,13.23,6.51,10.78,277.19,0.006438,2.61,8.83,0.119888,3.19,92.26,44.44,1.21,0.635019,0.015541,2.64,0.039921,0.199037,755.51,1.23,4.38,3.12,0.003463,39.3,0.464427,4.36,4.79,0.033755,23.13,13.16,10.79,0.094429,2.05,7.3,6.22,3.77,0.038909,140.97,2.88,3.13,0.502692,3.88,2.07,6.88
2018-05-27,7368.22,572.67,0.607881,12.51,117.99,0.276376,0.193557,1.46,0.070601,52.93,315.97,166.08,0.256728,12.61,3.48,15.21,13.25,6.46,10.42,261.35,0.006018,2.52,8.83,0.117055,3.2,91.93,44.33,1.18,0.671745,0.015605,2.51,0.040007,0.201655,767.89,1.24,4.22,3.13,0.003424,38.42,0.477856,4.34,4.6,0.033077,22.28,12.78,10.98,0.093457,2.01,7.12,6.11,3.79,0.039103,138.06,2.82,3.12,0.496113,3.77,2.03,6.68
2018-05-28,7135.99,516.04,0.552299,11.64,111.6,0.253582,0.174783,1.35,0.060653,48.26,288.44,149.96,0.228315,11.89,3.1,14.4,12.41,5.81,9.64,228.76,0.005196,2.21,7.99,0.100511,2.98,89.79,40.55,1.04,0.615451,0.013801,2.15,0.035084,0.18535,701.75,1.17,3.89,2.78,0.003226,33.12,0.464292,3.85,4.08,0.030574,21.99,11.66,10.09,0.088238,1.86,6.76,5.86,3.52,0.037722,120.17,2.86,2.77,0.449859,3.45,1.77,6.07
2018-05-29,7472.59,565.39,0.601241,12.18,119.57,0.282845,0.20319,1.59,0.065009,52.11,316.1,157.57,0.238668,12.57,3.49,15.22,13.2,6.64,10.52,247.92,0.006988,2.62,8.88,0.112595,3.18,93.55,43.3,1.25,0.640355,0.01484,2.35,0.038643,0.198818,751.36,1.3,4.31,2.88,0.003437,37.65,0.528271,4.5,4.48,0.032763,22.19,13.07,11.25,0.095558,2.07,7.25,6.17,3.71,0.041309,134.9,3.39,2.99,0.482321,3.9,2.01,6.56
2018-05-30,7406.52,559.59,0.605817,12.01,117.53,0.277747,0.211143,1.57,0.062402,51.54,304.14,155.23,0.241666,12.57,3.38,15.2,13.08,6.51,10.33,251.18,0.006545,2.68,8.48,0.11143,3.12,90.13,42.35,1.24,0.626375,0.014999,2.33,0.037986,0.196306,740.53,1.29,4.02,2.83,0.003354,36.56,0.641308,4.37,4.34,0.031614,22.07,12.4,10.85,0.096238,2.03,7.08,6.16,3.77,0.041195,130.82,3.42,2.92,0.476337,3.86,1.94,6.36
2018-05-31,7494.17,577.64,0.612622,12.28,118.07,0.296652,0.225214,1.75,0.060541,52.93,306.25,155.52,0.245114,14.19,3.46,15.31,13.35,7.14,10.55,245.67,0.006838,2.77,8.56,0.113184,3.15,93.65,44.36,1.28,0.643955,0.015204,2.38,0.039027,0.198475,752.74,1.38,4.21,2.81,0.003398,38.33,0.608989,4.64,4.43,0.033034,23.16,12.69,11.18,0.100936,2.08,7.32,6.82,4.43,0.044187,133.7,3.26,3.07,0.517685,4.0,2.05,6.73
2018-06-01,7541.45,580.04,0.623364,12.31,119.92,0.290022,0.222507,1.93,0.058707,55.45,315.35,157.54,0.254621,14.24,3.45,15.52,14.47,7.07,10.81,240.86,0.00646,2.72,8.65,0.112366,3.13,96.26,43.9,1.25,0.637228,0.015353,2.39,0.038598,0.206961,770.33,1.39,4.16,2.96,0.003423,39.32,0.618659,4.53,4.39,0.033681,23.73,12.39,11.2,0.100293,2.06,7.97,7.27,4.81,0.04494,133.53,3.44,3.08,0.502484,4.04,2.03,6.68
2018-06-02,7643.45,591.81,0.643451,14.74,123.31,0.298413,0.227742,1.9,0.061184,56.76,321.43,162.65,0.263685,14.68,3.71,15.82,14.72,7.87,11.55,250.61,0.006358,2.78,9.37,0.119623,3.63,102.47,45.35,1.28,0.664687,0.015447,2.49,0.040747,0.224444,787.65,1.43,4.32,3.09,0.003558,40.73,0.61899,4.68,4.54,0.034754,25.23,12.65,11.36,0.103724,2.16,8.24,7.38,4.72,0.046402,137.74,3.47,3.19,0.521057,4.13,2.09,6.9
2018-06-03,7720.25,618.33,0.671205,14.62,125.5,0.302912,0.228154,1.81,0.061978,56.42,331.19,169.35,0.263974,14.57,4.09,16.25,14.71,8.04,11.78,253.38,0.006408,2.82,10.01,0.128451,3.53,98.85,46.49,1.34,0.692611,0.015825,2.54,0.042645,0.233453,808.57,1.42,4.38,3.09,0.00369,40.37,0.624821,4.79,4.67,0.035814,24.06,13.1,11.72,0.103206,2.29,8.18,7.34,5.33,0.046836,142.19,3.63,3.18,0.553617,4.32,2.13,7.5
2018-06-04,7514.47,592.99,0.661425,13.55,119.9,0.292158,0.214012,1.72,0.059179,53.44,316.89,160.09,0.249691,14.26,3.89,15.23,13.73,7.51,11.1,236.48,0.005953,2.65,9.07,0.122085,3.26,100.0,44.21,1.24,0.653582,0.015084,2.35,0.039458,0.221645,794.14,1.35,4.12,2.9,0.003532,37.59,0.58582,4.47,4.35,0.033227,20.11,12.21,10.91,0.096499,2.18,7.54,7.19,5.54,0.042279,169.36,3.61,2.92,0.504663,4.12,1.96,6.8
2018-06-05,7633.76,609.3,0.677015,14.2,121.7,0.294313,0.220467,1.75,0.060577,54.45,317.42,167.19,0.252357,15.6,4.09,15.53,13.9,8.09,11.31,239.53,0.006166,2.69,9.15,0.127538,3.4,101.15,45.68,1.27,0.656888,0.015087,2.35,0.03953,0.226697,799.24,1.43,4.32,2.87,0.003654,38.15,0.586887,4.43,4.51,0.033346,19.28,12.3,12.13,0.098099,2.15,7.7,7.36,5.96,0.043322,156.78,3.91,3.05,0.544615,4.23,2.0,6.8
2018-06-06,7653.98,607.12,0.674797,13.94,121.18,0.298269,0.215721,1.7,0.059408,53.92,314.55,164.61,0.250975,17.25,4.14,15.25,13.74,8.59,11.07,236.05,0.006036,2.67,8.86,0.131766,3.6,100.59,44.94,1.33,0.644719,0.016519,2.42,0.038797,0.218911,796.97,1.36,4.32,2.88,0.003787,38.14,0.57937,4.58,4.44,0.034517,19.25,11.99,12.9,0.096062,2.11,7.46,7.2,5.28,0.041766,159.12,3.93,3.11,0.542971,4.19,1.95,6.81
2018-06-07,7678.24,605.19,0.678128,14.59,121.43,0.294206,0.211119,1.7,0.058819,53.82,312.67,163.91,0.254645,16.26,4.13,15.25,13.69,8.33,11.43,237.3,0.005941,2.6,8.69,0.131507,3.7,107.24,44.98,1.29,0.630861,0.017272,2.32,0.038203,0.218986,795.26,1.27,4.54,2.82,0.003732,38.9,0.568808,4.42,4.45,0.03466,18.78,11.03,11.98,0.095762,2.08,7.36,6.94,5.63,0.040503,160.17,3.99,2.99,0.518822,4.15,1.93,6.65
2018-06-08,7624.92,601.08,0.674343,14.04,120.08,0.287963,0.205358,1.71,0.057577,52.59,310.7,158.7,0.25274,16.27,4.02,15.41,13.54,8.29,11.1,239.37,0.005671,2.6,8.57,0.127308,3.54,108.76,43.79,1.27,0.629156,0.018175,2.28,0.03907,0.213343,784.77,1.29,4.62,2.74,0.003659,38.34,0.547897,4.3,4.25,0.036362,18.47,11.23,11.97,0.094014,2.05,7.15,6.91,5.67,0.039314,168.0,4.11,2.68,0.513093,4.09,1.86,6.59
2018-06-09,7531.98,597.56,0.659755,14.1,117.74,0.281894,0.202091,1.63,0.057157,51.09,299.0,154.96,0.246138,15.96,3.87,15.16,13.22,8.03,10.76,232.67,0.005705,2.47,8.28,0.121294,3.45,103.6,43.33,1.23,0.621704,0.017026,2.23,0.036886,0.208212,782.63,1.28,4.38,2.8,0.003593,37.29,0.521541,4.13,4.13,0.036188,18.2,10.64,11.4,0.092407,1.99,7.06,6.59,5.4,0.03831,158.08,3.95,2.77,0.488555,4.04,1.75,6.33
2018-06-10,6786.02,526.48,0.588126,11.39,107.04,0.247658,0.176868,1.37,0.048003,45.71,274.04,139.51,0.216827,14.18,3.37,12.64,11.6,6.82,9.48,203.68,0.004745,2.13,7.11,0.10437,2.92,93.22,36.32,1.06,0.517431,0.014162,1.85,0.031429,0.171785,685.63,1.14,3.81,2.31,0.003182,32.85,0.434229,3.47,3.51,0.031395,16.04,8.96,9.8,0.081095,1.78,5.83,5.63,4.84,0.031082,124.95,3.59,2.37,0.402701,3.54,1.44,5.36
2018-06-11,6906.92,533.28,0.604066,11.59,107.52,0.256482,0.18128,1.45,0.048829,45.6,271.81,138.04,0.222905,15.38,3.41,12.92,11.98,7.01,9.99,206.48,0.004948,2.17,7.26,0.105418,3.02,95.46,37.21,1.07,0.534007,0.014462,1.87,0.032398,0.177522,694.94,1.1,3.89,2.44,0.003234,33.51,0.453605,3.48,3.51,0.032983,16.33,8.75,9.93,0.082005,1.7,6.04,5.76,4.96,0.030765,123.72,3.56,2.51,0.417903,3.59,1.44,5.52
2018-06-12,6582.36,496.84,0.562933,10.22,100.75,0.231689,0.166585,1.27,0.043982,41.49,261.12,125.66,0.206804,15.23,3.04,14.85,11.3,6.31,9.06,195.76,0.004366,1.9,6.75,0.092837,2.7,86.65,34.69,0.904317,0.490362,0.012874,1.72,0.027775,0.154392,652.69,1.05,3.55,2.37,0.003089,31.15,0.402544,3.05,3.33,0.028141,14.38,7.86,8.9,0.077055,1.53,5.65,5.23,4.52,0.026961,109.47,3.6,2.35,0.364944,3.34,1.22,5.04
2018-06-13,6349.9,477.49,0.534663,10.15,94.08,0.221691,0.160408,1.21,0.041533,38.15,245.96,121.85,0.189397,14.59,2.82,13.88,10.65,5.95,8.81,185.28,0.004133,2.0,6.35,0.085311,2.54,86.4,32.74,0.821614,0.512597,0.012091,1.64,0.027198,0.156063,604.27,0.980124,3.26,2.4,0.002817,30.74,0.369089,2.84,3.05,0.025685,14.11,7.85,8.12,0.073251,1.48,5.6,5.15,4.37,0.026876,110.47,3.43,2.26,0.352978,3.17,1.14,4.88
2018-06-14,6675.35,519.74,0.561306,11.3,101.15,0.242426,0.172375,1.28,0.045417,40.85,268.32,132.94,0.20421,14.9,3.01,14.06,11.18,6.35,9.46,199.57,0.004516,2.3,6.96,0.094709,2.71,99.24,34.5,0.945688,0.530664,0.014151,1.78,0.030124,0.16583,620.02,1.05,3.58,2.53,0.002944,34.67,0.392986,3.21,3.3,0.028539,15.93,8.85,9.15,0.079743,1.6,5.82,5.6,4.54,0.028649,117.83,3.4,2.56,0.380893,3.46,1.31,5.21
2018-06-15,6456.58,491.0,0.537707,10.66,96.68,0.234242,0.162747,1.19,0.04287,38.26,258.06,122.78,0.19437,15.05,2.86,13.9,10.7,5.98,8.95,194.6,0.004238,2.01,6.53,0.087485,2.6,91.04,32.42,0.879401,0.560781,0.013033,1.66,0.028131,0.156904,574.82,1.03,3.42,2.43,0.002901,32.8,0.382869,2.89,3.06,0.026865,14.84,8.28,8.4,0.075614,1.47,5.65,5.58,4.33,0.026871,111.39,3.27,2.45,0.361331,3.26,1.22,5.0
